group_key,n,within_group_rmse_mean,within_group_rmse_max
"[""4::4::1145""]",6,0.039970813771218534,0.06228296668486578
"[""4::4::1146""]",6,0.039394036655752925,0.055164020174963684
"[""4::4::1147""]",6,0.03346102533943823,0.05541251306286921
"[""4::4::1148""]",6,0.02754222285985926,0.04150559210067049
"[""4::4::1149""]",6,0.030685904679702645,0.039817188431927934
"[""4::4::1150""]",6,0.03547362082793763,0.047945565292139315
"[""4::4::1151""]",6,0.02516935419665416,0.04964499157188007
"[""4::4::1152""]",6,0.03045704317808348,0.042517440133021354
"[""4::4::1153""]",6,0.02883726844440393,0.04780240931470213
"[""4::4::1154""]",6,0.0292735104022306,0.06133932116925794
"[""4::4::1155""]",6,0.030976515872193192,0.06252145973662614
"[""4::4::1156""]",6,0.037307430793440975,0.056944358757169564
"[""4::4::1157""]",6,0.04066382079287409,0.0809537556434399
"[""4::4::1158""]",6,0.031180064474183828,0.06527526485218804
"[""4::4::1159""]",6,0.032729686677134294,0.051822792175729875
"[""4::4::1160""]",6,0.04058736065642902,0.06148047077445607
"[""4::4::1161""]",6,0.03422695704716272,0.05379224001676734
"[""4::4::1162""]",6,0.041776246643022645,0.07136338463447103
"[""4::4::1163""]",6,0.0286279201110972,0.05202646193168465
"[""4::4::1164""]",6,0.022434010425299692,0.0315085163247282
"[""4::4::1165""]",6,0.03176326883661907,0.0536297575184473
"[""4::4::1166""]",6,0.036172245944200154,0.0735846984682
"[""4::4::1167""]",6,0.038761675019957996,0.0632846035806374
"[""4::4::1168""]",6,0.030927397346110205,0.049433340306628784
"[""4::4::1169""]",6,0.03052582673610418,0.03976151174125326
"[""4::4::1170""]",6,0.0206858873887431,0.02629049155562821
"[""4::4::1171""]",6,0.016601697693025583,0.03194472025749715
"[""4::4::1172""]",6,0.03139535885813478,0.06654118472970687
"[""4::4::1173""]",6,0.027791277080724295,0.04726656012545434
"[""4::4::1174""]",6,0.024099669387130627,0.051833570254964524
"[""4::4::1175""]",6,0.03950540041157308,0.048879343530926614
"[""4::4::1176""]",6,0.027462571964141078,0.039941299670326696
"[""4::4::1177""]",6,0.030807243243380102,0.045553428790289445
"[""4::4::1178""]",6,0.031105406221627763,0.04662304787537989
"[""4::4::1179""]",6,0.03296379630788898,0.05057419768346467
"[""4::4::1180""]",6,0.0255472407596319,0.048256707892590685
"[""4::4::1181""]",6,0.032528021427279424,0.04383940777240412
"[""4::4::1182""]",6,0.030001455848870606,0.045256505700768904
"[""4::4::1183""]",6,0.023363083594125825,0.042807354365968706
"[""4::4::1184""]",6,0.029718038739070442,0.060211925684399585
"[""4::4::1185""]",6,0.03209581397119148,0.0606699047936475
"[""4::4::1186""]",6,0.03334341566262183,0.04293839057655353
"[""4::4::1187""]",6,0.028523875394405086,0.04390853539218472
"[""4::4::1188""]",6,0.03164084085904844,0.06162218353469983
"[""4::4::1189""]",6,0.026505885149329143,0.03693523138149132
"[""4::4::1190""]",6,0.027742820212584656,0.05446138334623593
"[""4::4::1191""]",6,0.03441815441758598,0.047747969519027336
"[""4::4::1192""]",6,0.025740108950318683,0.048194113826554405
"[""4::4::1193""]",6,0.03154504591966086,0.04929645381184065
"[""4::4::1194""]",6,0.02803842676306419,0.04777681479816402
"[""4::4::1195""]",6,0.031746406360688616,0.07129334781487211
"[""4::4::1196""]",6,0.03706516351395338,0.06413518596568538
"[""4::4::1197""]",6,0.03351184168471832,0.05600170304310039
"[""4::4::1198""]",6,0.031077180194032956,0.04669249170222133
"[""4::4::1199""]",6,0.0359096631073022,0.05668025232463446
"[""4::4::1200""]",6,0.026223489824580868,0.05777453713857915
"[""4::4::1201""]",6,0.027891253399949967,0.0421236650129338
"[""4::4::1202""]",6,0.02724300392445013,0.0441405401524068
"[""4::4::1203""]",6,0.020824057627958494,0.054563792365230505
"[""4::4::1204""]",6,0.03172747542649932,0.04642067452436996
"[""4::4::1205""]",6,0.02844636289384407,0.052431983932215466
"[""4::4::1206""]",6,0.027588368164882863,0.06549539574503908
"[""4::4::1207""]",6,0.02608361066867312,0.03853438742651709
"[""4::4::1208""]",6,0.021244299938571406,0.033067944065683655
"[""4::4::1209""]",6,0.023222936879303796,0.04422994564090996
"[""4::4::1210""]",6,0.03586957230625629,0.054231609125263945
"[""4::4::1211""]",6,0.027040414992663613,0.04743516769664258
"[""4::4::1212""]",6,0.01974084748980865,0.029432651844909525
"[""4::4::1213""]",6,0.029020794569182273,0.06433076830643372
"[""4::4::1214""]",6,0.026819617407530204,0.048935025588944775
"[""4::4::1215""]",6,0.029704900876237294,0.045435363518569055
"[""4::4::1216""]",6,0.026197134638409694,0.04645991653119946
"[""4::4::1217""]",6,0.023676201229451715,0.05504616659667817
"[""4::4::1218""]",6,0.027992108249793427,0.04688078394423249
"[""4::4::1219""]",6,0.033784280488381585,0.05395624646190711
"[""4::4::1220""]",6,0.033446591626896685,0.045334589739863325
"[""4::4::1221""]",6,0.0310792702000211,0.04864697845236436
"[""4::4::1222""]",6,0.020137432432099655,0.031130493354385745
"[""4::4::1223""]",6,0.02177793970148767,0.033429476535442364
"[""4::4::1224""]",6,0.026965265158571908,0.04394646405012536
"[""4::4::1225""]",6,0.030152820265724745,0.03600996862678157
"[""4::4::1226""]",6,0.028714815808270126,0.05359517720572684
"[""4::4::1227""]",6,0.030762924751791806,0.04337280605009893
"[""4::4::1228""]",6,0.031913393255337257,0.0475990324929534
"[""4::4::1229""]",6,0.021511926260105476,0.043044787773669956
"[""4::4::1230""]",6,0.030551955848493736,0.05627826211547716
"[""4::4::1231""]",6,0.04032378462736092,0.09831949132573851
"[""4::4::1232""]",6,0.03225809630737973,0.06456711187194197
"[""4::4::523""]",6,0.017441551628484552,0.025015342238550897
"[""4::4::524""]",6,0.03825611911482566,0.09149897971305727
"[""4::4::525""]",6,0.03319628688096594,0.04922159315762656
"[""4::4::526""]",6,0.0154204924786941,0.026087819360698126
"[""4::4::527""]",6,0.02398372719373403,0.04548168651494498
"[""4::4::528""]",6,0.05276286225926547,0.07492544723502942
"[""4::4::529""]",6,0.02513022325207909,0.04925980116436412
"[""4::4::530""]",6,0.02345468941928421,0.03749059320487002
"[""4::4::531""]",6,0.0286080201455363,0.05236021208929393
"[""4::4::532""]",6,0.028161060746349595,0.0452425661728732
"[""4::4::533""]",6,0.03923104458391651,0.06453171395317783
"[""4::4::534""]",6,0.026992199947258027,0.05904452021469486
"[""4::4::535""]",6,0.01997810620569317,0.038866003839863536
"[""4::4::536""]",6,0.030151431539334847,0.054867060255450815
"[""4::4::537""]",6,0.019665495713957315,0.05098493100872215
"[""4::4::538""]",6,0.024236914575989213,0.040253684602827876
"[""4::4::539""]",6,0.03246917396314589,0.05192879119369822
"[""4::4::540""]",6,0.027848294064769578,0.061834693997143954
"[""4::4::541""]",6,0.014393017455069481,0.03007167423669406
"[""4::4::542""]",6,0.02695199610461677,0.045245932607945266
"[""4::4::543""]",6,0.05370094569163777,0.13835390901519531
"[""4::4::544""]",6,0.03998715954625403,0.06893141980403941
"[""4::4::545""]",6,0.04958191649102845,0.14101898315869077
"[""4::4::546""]",6,0.04739645660844136,0.07254471739213941
"[""4::4::547""]",6,0.02895333102550658,0.04571287259000585
"[""4::4::548""]",6,0.03639715469281957,0.08541834721661758
"[""4::4::549""]",6,0.033642240694177566,0.07238651110011665
"[""4::4::550""]",6,0.03760337571781269,0.06826040574763338
"[""4::4::551""]",6,0.030165744328015054,0.05101015017765536
"[""4::4::552""]",6,0.040782304052449585,0.07007887657955376
"[""4::4::553""]",6,0.02988732049025523,0.07184004403202505
"[""4::4::554""]",6,0.050706458951270406,0.1184901879926673
"[""4::4::555""]",6,0.03097757064344156,0.06328479917366898
"[""4::4::556""]",6,0.03059899852591437,0.07039071927615922
"[""4::4::557""]",6,0.034131234915843495,0.0521448289858559
"[""4::4::558""]",6,0.04002423555351751,0.0629106043508163
"[""4::4::559""]",6,0.03134839712419949,0.0712973306291246
"[""4::4::560""]",6,0.02715994547568397,0.051137157789713304
"[""4::4::561""]",6,0.018491544682078056,0.028071487881828443
"[""4::4::562""]",6,0.02555385022596458,0.04651449065078314
"[""4::4::563""]",6,0.04395570978440435,0.09722715605504448
"[""4::4::564""]",6,0.03570506358927623,0.060384403176262376
"[""4::4::565""]",6,0.021257965153101313,0.03961400181482485
"[""4::4::566""]",6,0.01947059325842874,0.031270478164868186
"[""4::4::567""]",6,0.03268375273870409,0.05699610791277156
"[""4::4::568""]",6,0.025068637923482837,0.04663191947559627
"[""4::4::569""]",6,0.02903275385860298,0.03975245343074362
"[""4::4::570""]",6,0.02420243927072975,0.04868495200748713
"[""4::4::571""]",6,0.02869357597804158,0.05111708965540498
"[""4::4::572""]",6,0.04751483997730446,0.08821034606172765
"[""4::4::573""]",6,0.019455162980996938,0.03258002073197711
"[""4::4::574""]",6,0.06595524331324774,0.10277612292090187
"[""4::4::575""]",6,0.054256588221431507,0.13369291888181584
"[""4::4::576""]",6,0.026218679807728615,0.03940458065634641
"[""4::4::577""]",6,0.052501061555523455,0.0950339176388731
"[""4::4::578""]",6,0.037101190524893364,0.060757197311014983
"[""4::4::579""]",6,0.03170046611753193,0.07522863525761993
"[""4::4::580""]",6,0.03011686141607466,0.04834801612354367
"[""4::4::581""]",6,0.030417212898156246,0.04652640701987649
"[""4::4::582""]",6,0.021451759926647246,0.03669926874155498
"[""4::4::583""]",6,0.03255449589781037,0.035958865388107
"[""4::4::584""]",6,0.031220734810182994,0.05779525628237598
"[""4::4::585""]",6,0.03028132929517609,0.04200999710343746
"[""4::4::586""]",6,0.03157987353492176,0.05465238140210494
"[""4::4::587""]",6,0.031911071986854056,0.056717902754170504
"[""4::4::588""]",6,0.026307006516795645,0.05503000623315889
"[""4::4::589""]",6,0.01741657327949754,0.041604125105648496
"[""4::4::590""]",6,0.02207861127107336,0.039248409180601004
"[""4::4::591""]",6,0.022901620959583466,0.05432140759020007
"[""4::4::592""]",6,0.031139890581025467,0.06196156052004221
"[""4::4::593""]",6,0.029731096469664032,0.054101881522081945
"[""4::4::594""]",6,0.028230782972799417,0.05479792439427927
"[""4::4::595""]",6,0.024943497909076223,0.036193705516241584
"[""4::4::596""]",6,0.02466034892292321,0.03487906821636119
"[""4::4::597""]",6,0.02097736560463291,0.042059568612005
"[""4::4::598""]",6,0.021324746847218422,0.03294965789195895
"[""4::4::599""]",6,0.018738762152221575,0.033091955621898816
"[""4::4::600""]",6,0.04039353466642701,0.06909700968429697
"[""4::4::601""]",6,0.032316140218953966,0.05568460331640493
"[""4::4::602""]",6,0.02698189235916364,0.04015700939096196
"[""4::4::603""]",6,0.030317824098297638,0.05164482759043619
"[""4::4::604""]",6,0.022225957611202923,0.04128103448611394
"[""4::4::605""]",6,0.031852988282544584,0.058594164097700414
"[""4::4::606""]",6,0.055933573274832844,0.115376334515828
"[""4::4::607""]",6,0.029588188675684052,0.05620303200407976
"[""4::4::608""]",6,0.031906885329249714,0.07754461676741807
"[""4::4::609""]",6,0.027953704858315814,0.0531623501635358
"[""4::4::610""]",6,0.022355335534130216,0.0368399156041437
"[""4::4::611""]",6,0.021418320741355856,0.029502846591290932
"[""4::4::612""]",6,0.028839487555516727,0.06548343021418844
"[""4::4::613""]",6,0.02484718427268527,0.054700234661681384
"[""4::4::614""]",6,0.028813446787189636,0.05620503969801282
"[""4::4::615""]",6,0.04577829782757994,0.09173043388101901
"[""4::4::616""]",6,0.03492430194632789,0.0642083676114427
"[""4::4::617""]",6,0.04272734880010821,0.06653195758376808
"[""4::4::618""]",6,0.038953429413537556,0.08021367705980818
"[""4::4::619""]",6,0.030227255102746108,0.05062094534406565
"[""4::4::620""]",6,0.02102510134796115,0.05083488654422431
"[""4::4::621""]",6,0.023867578209345593,0.037499251127528506
"[""4::4::622""]",6,0.03856031976176481,0.0897202125566956
"[""4::4::623""]",6,0.025341104663290443,0.048086155598207836
"[""4::4::624""]",6,0.023112338074761707,0.06501006897473928
"[""4::4::625""]",6,0.028200384870943267,0.04203967510761853
"[""4::4::626""]",6,0.029918922892159843,0.05175615446581794
"[""4::4::627""]",6,0.024670339694413585,0.044839114129451525
"[""4::4::628""]",6,0.016724153279966614,0.022037212540590063
"[""4::4::629""]",6,0.022325666388908438,0.044091791371050515
"[""4::4::630""]",6,0.018589190837571958,0.046256496395440085
"[""4::4::631""]",6,0.016196480687867137,0.02361835103000089
"[""4::4::632""]",6,0.044218421532113215,0.07996099525173973
"[""4::4::633""]",6,0.054062708580183076,0.13890965131191774
"[""4::4::634""]",6,0.025231207657470982,0.0417264764283476
"[""4::4::635""]",6,0.044758671962247386,0.09678628393560999
"[""4::4::636""]",6,0.02641156605414416,0.06157368789684956
"[""4::4::637""]",6,0.02920815199365534,0.043490832779360465
"[""4::4::638""]",6,0.025830059214087955,0.045066558304571645
"[""4::4::639""]",6,0.019015816187407466,0.04435734110243106
"[""4::4::640""]",6,0.029187200830914112,0.05947289622428572
"[""4::4::641""]",6,0.022781596731398113,0.037104371343008306
"[""4::4::642""]",6,0.027115991454330662,0.06064786744944024
"[""4::4::643""]",6,0.030433731350131926,0.06935404066807677
"[""4::4::644""]",6,0.023827425948919956,0.03762485451691946
"[""4::4::645""]",6,0.043798253372720086,0.0776413960457198
"[""4::4::646""]",6,0.029564756863315684,0.06004344387466253
"[""4::4::647""]",6,0.03570669765552172,0.09185040841978724
"[""4::4::648""]",6,0.03340787019072111,0.04959274510836755
"[""4::4::649""]",6,0.02780555203268925,0.054556186551475774
"[""4::4::650""]",6,0.050273606648516295,0.09503386545036079
"[""4::4::651""]",6,0.03749627611760826,0.06143491887200663
"[""4::4::652""]",6,0.0314355320797836,0.05471090533963441
"[""4::4::653""]",6,0.02127537716559035,0.046945589740223184
"[""4::4::654""]",6,0.03139213478886974,0.05342526913100608
"[""4::4::655""]",6,0.045956688075925074,0.07998885803906858
"[""4::4::656""]",6,0.0329049011313892,0.042894825008907594
"[""4::4::657""]",6,0.04980032663635733,0.07108804072451413
"[""4::4::658""]",6,0.02535842520374969,0.04656096381363342
"[""4::4::659""]",6,0.020111357841223743,0.0349855620502419
"[""4::4::660""]",6,0.022054565955177824,0.035299443830845635
"[""4::4::661""]",6,0.01919762506617184,0.03693324356574627
"[""4::4::662""]",6,0.02684817677190109,0.03553460313150073
"[""4::4::663""]",6,0.015255101061463211,0.03923219352726245
"[""4::4::664""]",6,0.019284114012650604,0.027125569052386177
"[""4::4::665""]",6,0.03409873750015879,0.050162904335037915
"[""4::4::666""]",6,0.027155217614378696,0.06382378750320668
"[""4::4::667""]",6,0.036522288490471795,0.05938701985484828
"[""4::4::668""]",6,0.02355220074566076,0.04870659955798385
"[""4::4::669""]",6,0.01694133139400326,0.027193763615393374
"[""4::4::670""]",6,0.019334846891933405,0.030011651709815228
"[""4::4::671""]",6,0.038619320350793566,0.08333317295683493
"[""4::4::672""]",6,0.036518691398744356,0.076838140171052
"[""4::4::673""]",6,0.030634613951642686,0.06195507296669292
"[""4::4::674""]",6,0.025509979184790674,0.04028839638794953
"[""4::4::675""]",6,0.026775694178042892,0.054700069292873486
"[""4::4::676""]",6,0.03871707533922045,0.05776885741553813
"[""4::4::677""]",6,0.03877655885459743,0.06635577057446071
"[""4::4::678""]",6,0.025602409400733456,0.0387800316046091
"[""4::4::679""]",6,0.029498752462622273,0.05909000720606576
"[""4::4::680""]",6,0.03535532700136101,0.05263851457674197
"[""4::4::681""]",6,0.029473222978515883,0.05652116772885794
"[""4::4::682""]",6,0.03632249546863966,0.07815688821612105
"[""4::4::683""]",6,0.03251767654254898,0.07443507520750518
"[""4::4::685""]",3,0.008009145667074601,0.011050289086213487
"[""4::4::686""]",3,0.010097028908387982,0.013272590129493186
"[""4::4::687""]",4,0.03394238444356408,0.06440223116501678
"[""4::4::688""]",3,0.031898838202973186,0.043553787863697756
"[""4::4::689""]",4,0.015714084808953345,0.02212881550843722
"[""4::4::690""]",6,0.028533974665630193,0.049596175620714104
"[""4::4::692""]",3,0.01664355879852999,0.018417770365410004
"[""4::4::693""]",4,0.035449325645881574,0.06752675380794423
"[""4::4::694""]",4,0.021838223112054016,0.03204948007982497
"[""4::4::696""]",3,0.05194766748585197,0.07649871036933918
"[""4::4::697""]",4,0.04363091022800894,0.08354042519121527
"[""4::4::698""]",4,0.033966283952120487,0.052823460735096285
"[""4::4::699""]",6,0.03579734240746322,0.056174355907733786
"[""4::4::700""]",3,0.02684971466687029,0.03919828328111296
"[""4::4::701""]",6,0.025305950592275226,0.045654213336125966
"[""4::4::702""]",6,0.028148187334119775,0.04569913971802688
"[""4::4::703""]",6,0.029470977774443404,0.0494242158189586
"[""4::4::704""]",6,0.016763684642192623,0.03863470847469581
"[""4::4::705""]",6,0.031598551135502244,0.053849132057048894
"[""4::4::706""]",6,0.01867673219951514,0.03708849655972768
"[""4::4::707""]",6,0.01941991769921442,0.03066273905423722
"[""4::4::708""]",6,0.011831421565195866,0.0242952318064773
"[""4::4::709""]",6,0.0563927203096422,0.11228235805373668
"[""4::4::710""]",6,0.025053075353343047,0.04066246474854328
"[""4::4::711""]",6,0.018356673156140466,0.037616380578328105
"[""4::4::712""]",6,0.02341290326246991,0.029812689439446816
"[""4::4::713""]",6,0.02037903599173153,0.03041229339602219
"[""4::4::714""]",6,0.021341342478061496,0.043262871683560765
"[""4::4::715""]",6,0.0329800427259309,0.04488722689830672
"[""4::4::716""]",6,0.041489720341258245,0.06255690808172602
"[""4::4::717""]",6,0.023809995891101523,0.05016384871787614
"[""4::4::718""]",6,0.026522414452280013,0.04474656540152523
"[""4::4::719""]",6,0.035202950844643546,0.0633089548086254
"[""4::4::720""]",6,0.027076723131238285,0.05004443625777418
"[""4::4::721""]",6,0.03530959767600999,0.05062088303539512
"[""4::4::722""]",6,0.018520555938927506,0.03155471552216226
"[""4::4::723""]",6,0.02952714287377947,0.0419456455120118
"[""4::4::724""]",6,0.03064563410801702,0.05345094332464028
"[""4::4::725""]",6,0.02951786811888649,0.06060501993119231
"[""4::4::726""]",6,0.0367997064001395,0.08227784943208262
"[""4::4::727""]",6,0.026155720495197363,0.03793293707391722
"[""4::4::728""]",6,0.02564301737616288,0.045393192118213105
"[""4::4::729""]",6,0.026674320605436518,0.055236337369070916
"[""4::4::730""]",6,0.031786882170974924,0.04108240233192317
"[""4::4::731""]",6,0.017146415657000647,0.029797230212142412
"[""4::4::732""]",6,0.03818530342097911,0.05816961010206724
"[""4::4::733""]",6,0.0310103298130357,0.06321823986204045
"[""4::4::734""]",6,0.03646501978812172,0.07061427950162806
"[""4::4::735""]",6,0.02505483811833969,0.04567055699228621
"[""4::4::736""]",5,0.019398414869732095,0.0301921816412472
"[""4::4::737""]",6,0.02950387293822761,0.0627755325113125
"[""4::4::738""]",6,0.0303057401313367,0.06951840438608398
"[""4::4::739""]",6,0.035773084010523204,0.0713001735559174
"[""4::4::740""]",6,0.015693795906114735,0.034361858126515946
"[""4::4::741""]",6,0.039679438533495336,0.06237609962685627
"[""4::4::742""]",6,0.030747694567554842,0.03892652749746313
"[""4::4::743""]",6,0.032120291144331035,0.07614581036067494
"[""4::4::744""]",6,0.03249028612836163,0.051335647814741175
"[""4::4::745""]",6,0.03540207623038997,0.06036342815630473
"[""4::4::746""]",6,0.022144061570092882,0.043788258949903444
"[""4::4::747""]",6,0.013264169287933397,0.022085936864178046
"[""4::4::748""]",6,0.040910242062071306,0.06742537265848964
"[""4::4::749""]",6,0.04779847577734408,0.11373818509675605
"[""4::4::750""]",6,0.031049752214642706,0.03910057624542143
"[""4::4::751""]",6,0.042331460799616916,0.06414611030874696
"[""4::4::752""]",6,0.02273828337316111,0.044424875978833836
"[""4::4::753""]",6,0.025117382884505435,0.04650560002121608
"[""4::4::754""]",6,0.07183443857658843,0.18454565036839118
"[""4::4::755""]",6,0.02348272813764865,0.05856525960513184
"[""4::4::756""]",6,0.03688003953985992,0.05798200808568763
"[""4::4::757""]",6,0.025572349913389154,0.03996222443408812
"[""4::4::758""]",6,0.032056494687839415,0.051845569468149375
"[""4::4::759""]",6,0.04244864414877414,0.08725482142556462
"[""4::4::760""]",6,0.01968169056256711,0.03213031583007709
"[""4::4::761""]",6,0.026879194010802087,0.0482652611109432
"[""4::4::762""]",6,0.034478733827590625,0.06622282305902408
"[""4::4::763""]",6,0.035071591370628465,0.05051090552604389
"[""4::4::764""]",6,0.018981015875106675,0.02665135161695843
"[""4::4::765""]",6,0.034600587687459564,0.05651916508146043
"[""4::4::766""]",6,0.02387872809740285,0.03382866313972203
"[""4::4::767""]",6,0.031158717225006682,0.05165961658455357
"[""4::4::768""]",6,0.028992702115650748,0.04606851858935689
"[""4::4::769""]",6,0.033818992015175756,0.0774345450263696
"[""4::4::770""]",6,0.030848407163621944,0.045294290488935324
"[""4::4::771""]",6,0.019102978516808103,0.026586448902269272
"[""4::4::772""]",6,0.07616508022119993,0.17191385079967872
"[""4::4::773""]",6,0.0354209461668882,0.059994210219458936
"[""4::4::774""]",6,0.0392626849668349,0.059931792847426224
"[""4::4::775""]",6,0.024665460585238632,0.04703938533188368
"[""4::4::776""]",6,0.04580399361027471,0.0708296076819063
"[""4::4::777""]",6,0.033591167415473994,0.05044128720619569
"[""4::4::778""]",6,0.04064098226955869,0.06910403823481247
"[""4::4::779""]",6,0.019127333465914585,0.05442611092278423
"[""4::4::780""]",6,0.024842167845738918,0.044748927421518654
"[""4::4::781""]",6,0.03537619029431665,0.06956044720537806
"[""4::4::782""]",6,0.03518102213799023,0.05697786796007715
"[""4::4::783""]",6,0.0213732632166484,0.0440673093221728
"[""4::4::784""]",6,0.04873314146540205,0.12344929904816744
"[""4::4::785""]",6,0.028339795194975658,0.041611500900213386
"[""4::4::786""]",6,0.03895467304335464,0.04399551093098992
"[""4::4::787""]",6,0.029073182891307402,0.053782174916134406
"[""4::4::788""]",6,0.030792603002329392,0.05458454320254797
"[""4::4::789""]",6,0.05211363719118442,0.07770028749894914
"[""4::4::790""]",6,0.05914279391964466,0.08114631630910694
"[""4::4::791""]",6,0.04223071975586132,0.08096727684290017
"[""4::4::792""]",6,0.03293709048177157,0.058577828172483644
"[""4::4::793""]",6,0.026569059897606495,0.045454870485967254
"[""4::4::794""]",6,0.023081737153408097,0.04721478718613757
"[""4::4::795""]",6,0.03721514918314452,0.07201471182083556
"[""4::4::796""]",6,0.027409531463844325,0.04408923035135577
"[""4::4::797""]",6,0.0463255390317877,0.057779157405295815
"[""4::4::798""]",6,0.03232616357123525,0.06820299154403388
"[""4::4::799""]",6,0.028572906373303102,0.03755256161052858
"[""4::4::800""]",6,0.049950281392937716,0.10495647613044387
"[""4::4::801""]",6,0.04445942489501883,0.07969206719289383
"[""4::4::802""]",6,0.04760258506978324,0.06791226326512846
"[""4::4::803""]",6,0.04783739230526668,0.08017112214609992
"[""4::4::804""]",6,0.054593478788579286,0.12913355583246164
"[""4::4::805""]",6,0.04780444143030813,0.13142335484579876
"[""4::4::806""]",6,0.05223110366496986,0.13463937316569627
"[""4::4::807""]",6,0.040396245840546435,0.1049335890423986
"[""4::4::808""]",6,0.027968010113981787,0.04807211046604361
"[""4::4::809""]",6,0.04160100125527163,0.05883135044938986
"[""4::4::810""]",6,0.056218374193916586,0.08885797243485233
"[""4::4::811""]",6,0.051878401253052174,0.08817298176460661
"[""4::4::812""]",6,0.027563348202152907,0.04614081998423093
"[""4::4::813""]",6,0.04226714308233942,0.061810237984603014
"[""4::4::814""]",6,0.03739268078255408,0.07542441467952606
"[""4::4::815""]",6,0.03409981553494958,0.057297190642784185
"[""4::4::816""]",6,0.05941949104222213,0.16590514736181924
"[""4::4::817""]",6,0.028012152840133236,0.042415495051102585
"[""4::4::818""]",6,0.0373967220662701,0.05397016707118626
"[""4::4::819""]",6,0.026799817546285767,0.04592606337899036
"[""4::4::820""]",6,0.031345323079619215,0.0532808038522298
"[""4::4::821""]",6,0.023438684743468427,0.04174137678422087
"[""4::4::822""]",6,0.028557728452391212,0.04229650745641716
"[""4::4::823""]",6,0.030890031614470865,0.04099467204650767
"[""4::4::824""]",6,0.03764795344649611,0.057459737423096395
"[""4::4::825""]",6,0.02300381336124283,0.03563198117474351
"[""4::4::826""]",6,0.024559031625026897,0.0447276092839542
"[""4::4::827""]",6,0.016026603396405836,0.025441987739627754
"[""4::4::828""]",6,0.04022228688076002,0.0867599987523775
"[""4::4::829""]",6,0.049470142081269985,0.07271426982265787
"[""4::4::830""]",6,0.04736494387043965,0.09472137673972826
"[""4::4::831""]",6,0.039759578543888945,0.0671024971625351
"[""4::4::832""]",6,0.02283082603652259,0.033225286312350034
"[""4::4::833""]",6,0.04268824861981537,0.11254189661909762
"[""4::4::834""]",6,0.0257659946245951,0.05151440215155621
"[""4::4::835""]",6,0.031862815946262106,0.0550533022914154
"[""4::4::836""]",6,0.051555829092788615,0.11835962535416585
"[""4::4::837""]",6,0.025651606709981206,0.04577721403026576
"[""4::4::838""]",6,0.02525843659073711,0.04034375587365202
"[""4::4::839""]",6,0.0391939877431656,0.06711608383746344
"[""4::4::840""]",6,0.05745821015675794,0.1305220379570941
"[""4::4::841""]",6,0.03615742235015442,0.03965606797954843
"[""4::4::842""]",6,0.05534993612359742,0.1170346112225539
"[""4::4::843""]",6,0.023274220109995743,0.03545917461696098
"[""4::4::844""]",6,0.03150029876109681,0.03998858405643676
"[""4::4::845""]",6,0.030734001184669905,0.04968684929467295
"[""4::4::846""]",6,0.030550475463856433,0.048177890663098986
"[""4::4::847""]",6,0.036743048407523404,0.05642204529561563
"[""4::4::848""]",6,0.022782246604770823,0.03296988402600428
"[""4::4::849""]",6,0.02226019804325922,0.0395855540972962
"[""4::4::850""]",6,0.03574560473477477,0.04523903924756814
"[""4::4::851""]",6,0.021880227365975603,0.03736374109675742
"[""4::4::852""]",6,0.034912744120324954,0.06396097943809964
"[""4::4::853""]",6,0.038418777181007176,0.06383652789670512
"[""4::4::854""]",6,0.026206676352986267,0.04708226043120516
"[""4::4::855""]",6,0.02753483000161175,0.04877648467232184
"[""4::4::856""]",6,0.027774127815834267,0.06232937160373213
"[""4::4::857""]",6,0.03542076999439029,0.050091653451645145
"[""4::4::858""]",6,0.022055045603439752,0.03945018875079204
"[""4::4::859""]",6,0.023118461330005297,0.026835400140799954
"[""4::4::860""]",6,0.021624539364992246,0.0361235911161314
"[""4::4::861""]",6,0.014622411786626606,0.022339605121605155
"[""4::4::862""]",6,0.036704665407606425,0.06203542360105238
"[""4::4::863""]",6,0.020934687708519403,0.04893908903406225
"[""4::4::864""]",6,0.035343927200609734,0.06184270470676416
"[""4::4::865""]",6,0.026768715032980162,0.04419532038673349
"[""4::4::866""]",6,0.0435577171557204,0.06420853717006575
"[""4::4::867""]",6,0.03448547876470024,0.05559406314194733
"[""4::4::868""]",6,0.0554954792971184,0.10686397472947598
"[""4::4::869""]",6,0.03207345931360486,0.04564526635371724
"[""4::4::870""]",6,0.057764784407986304,0.08492832920851875
"[""4::4::871""]",6,0.034166506926606756,0.05544228512865192
"[""4::4::872""]",6,0.05287461877932518,0.08017762874104992
"[""4::4::873""]",6,0.026244085128701425,0.06299135664950235
"[""4::4::874""]",6,0.03562551527419279,0.06306997301740164
"[""4::4::875""]",6,0.025010137506460185,0.04609124540762385
"[""4::4::876""]",6,0.035714076813919596,0.08108296621605715
"[""4::4::877""]",6,0.03390926071418384,0.06248737657465544
"[""4::4::878""]",6,0.043301065308891856,0.0729138893480291
"[""4::4::879""]",6,0.030085623104658815,0.053334246547961185
"[""4::4::880""]",6,0.03636291530105801,0.05369340598135059
"[""4::4::881""]",6,0.028074229309747522,0.06221187998085807
"[""4::4::882""]",6,0.030230742703443784,0.05336253291734604
"[""4::4::883""]",6,0.023299080800365777,0.04406038205718477
"[""4::4::884""]",6,0.04036686312581201,0.05943627328860109
"[""4::4::885""]",6,0.024114065684121302,0.03394096379446952
